"","gender","province","education","age","vote","age_factor","vote_liberal","vote_conservative","vote_ndp"
"10481","Male","New Brunswick","Above Bachelor's",49,"Liberal Party","41-60",1,0,0
"10482","Female","Quebec","Bachelor's Degree",34,"Liberal Party","21-40",1,0,0
"10483","Female","Nova Scotia","College",57,"Liberal Party","41-60",1,0,0
"10484","Female","Quebec","Bachelor's Degree",43,"Conservative Party","41-60",0,1,0
"10485","Male","Quebec","Bachelor's Degree",60,"Other Party","41-60",0,0,0
"10486","Male","Nova Scotia","Highschool",54,"Conservative Party","41-60",0,1,0
"10487","Male","Alberta","Highschool",56,"Conservative Party","41-60",0,1,0
"10488","Female","Newfoundland and Labrador","College",54,"Other Party","41-60",0,0,0
"10489","Male","British Columbia","Above Bachelor's",69,"Other Party","61-80",0,0,0
"10490","Male","Quebec","College",25,"Conservative Party","21-40",0,1,0
"10491","Male","Quebec","College",71,"Other Party","61-80",0,0,0
"10492","Female","Alberta","Less than highschool",36,"Conservative Party","21-40",0,1,0
"10493","Male","Ontario","Bachelor's Degree",65,"NDP","61-80",0,0,1
"10494","Female","Ontario","College",59,"Other Party","41-60",0,0,0
"10495","Female","Alberta","Highschool",58,"Conservative Party","41-60",0,1,0
"10496","Male","Alberta","Highschool",41,"Liberal Party","41-60",1,0,0
"10497","Male","Ontario","Highschool",38,"Conservative Party","21-40",0,1,0
"10498","Male","Ontario","Bachelor's Degree",41,"Liberal Party","41-60",1,0,0
"10499","Female","British Columbia","College",46,"Green Party","41-60",0,0,0
"10500","Female","British Columbia","Bachelor's Degree",54,"Green Party","41-60",0,0,0
"10501","Male","Quebec","College",69,"Conservative Party","61-80",0,1,0
"10502","Male","New Brunswick","College",29,"Green Party","21-40",0,0,0
"10503","Male","New Brunswick","Highschool",31,"Liberal Party","21-40",1,0,0
"10504","Female","Nova Scotia","Bachelor's Degree",66,"Liberal Party","61-80",1,0,0
"10505","Male","Ontario","Above Bachelor's",51,"Conservative Party","41-60",0,1,0
"10506","Female","Quebec","Bachelor's Degree",41,"Bloc Quebecois","41-60",0,0,0
"10507","Female","Ontario","College",45,"Conservative Party","41-60",0,1,0
"10508","Male","Ontario","College",42,"NDP","41-60",0,0,1
"10509","Male","Quebec","College",52,"Other Party","41-60",0,0,0
"10510","Female","Saskatchewan","Highschool",36,"NDP","21-40",0,0,1
"10511","Male","Manitoba","Bachelor's Degree",55,"Conservative Party","41-60",0,1,0
"10512","Female","New Brunswick","Bachelor's Degree",34,"Liberal Party","21-40",1,0,0
"10513","Female","Ontario","Highschool",66,"Liberal Party","61-80",1,0,0
"10514","Male","Ontario","Bachelor's Degree",39,"Liberal Party","21-40",1,0,0
"10515","Female","Ontario","Highschool",59,"NDP","41-60",0,0,1
"10516","Female","Ontario","Highschool",68,"Other Party","61-80",0,0,0
"10517","Female","Quebec","Highschool",62,"Green Party","61-80",0,0,0
"10518","Female","British Columbia","Bachelor's Degree",39,"Other Party","21-40",0,0,0
"10519","Female","Ontario","Bachelor's Degree",51,"Conservative Party","41-60",0,1,0
"10520","Female","Quebec","Highschool",71,"Liberal Party","61-80",1,0,0
"10521","Female","British Columbia","Highschool",41,"Green Party","41-60",0,0,0
"10522","Male","Manitoba","Bachelor's Degree",64,"Liberal Party","61-80",1,0,0
"10523","Female","Ontario","Above Bachelor's",32,"NDP","21-40",0,0,1
"10524","Male","Ontario","College",53,"Liberal Party","41-60",1,0,0
"10525","Male","Saskatchewan","Above Bachelor's",62,"Other Party","61-80",0,0,0
"10526","Female","Saskatchewan","Bachelor's Degree",68,"Conservative Party","61-80",0,1,0
"10527","Male","Ontario","Highschool",55,"Conservative Party","41-60",0,1,0
"10528","Female","Quebec","Highschool",20,"NDP","0-20",0,0,1
"10529","Female","British Columbia","College",55,"Conservative Party","41-60",0,1,0
"10530","Female","Ontario","College",65,"Conservative Party","61-80",0,1,0
"10531","Female","Alberta","Highschool",59,"Conservative Party","41-60",0,1,0
"10532","Female","Ontario","Bachelor's Degree",76,"NDP","61-80",0,0,1
"10533","Female","Manitoba","Above Bachelor's",51,"Liberal Party","41-60",1,0,0
"10534","Female","Quebec","Above Bachelor's",33,"NDP","21-40",0,0,1
"10535","Female","British Columbia","Bachelor's Degree",67,"NDP","61-80",0,0,1
"10536","Female","British Columbia","Bachelor's Degree",60,"Conservative Party","41-60",0,1,0
"10537","Female","Manitoba","Highschool",63,"Conservative Party","61-80",0,1,0
"10538","Male","Ontario","Less than highschool",47,"Liberal Party","41-60",1,0,0
"10539","Female","Quebec","Above Bachelor's",49,"Liberal Party","41-60",1,0,0
"10540","Female","Ontario","Above Bachelor's",51,"Liberal Party","41-60",1,0,0
"10541","Female","Nova Scotia","Above Bachelor's",67,"Green Party","61-80",0,0,0
"10542","Male","Ontario","Highschool",78,"Conservative Party","61-80",0,1,0
"10543","Female","Newfoundland and Labrador","College",32,"Liberal Party","21-40",1,0,0
"10544","Male","Ontario","Bachelor's Degree",55,"Conservative Party","41-60",0,1,0
"10545","Male","Quebec","Bachelor's Degree",57,"Liberal Party","41-60",1,0,0
"10546","Male","Manitoba","Bachelor's Degree",68,"Conservative Party","61-80",0,1,0
"10547","Male","Ontario","Bachelor's Degree",32,"Green Party","21-40",0,0,0
"10548","Female","Quebec","Highschool",62,"Conservative Party","61-80",0,1,0
"10549","Male","British Columbia","College",72,"Other Party","61-80",0,0,0
"10550","Female","Quebec","Bachelor's Degree",22,"NDP","21-40",0,0,1
"10551","Male","Quebec","Bachelor's Degree",50,"Bloc Quebecois","41-60",0,0,0
"10552","Male","Quebec","Above Bachelor's",71,"Bloc Quebecois","61-80",0,0,0
"10553","Male","Quebec","College",71,"Bloc Quebecois","61-80",0,0,0
"10554","Male","Ontario","College",56,"Conservative Party","41-60",0,1,0
"10555","Female","Ontario","College",28,"NDP","21-40",0,0,1
"10556","Female","Manitoba","College",48,"Liberal Party","41-60",1,0,0
"10557","Male","Manitoba","Above Bachelor's",56,"Liberal Party","41-60",1,0,0
"10558","Female","Ontario","College",78,"Conservative Party","61-80",0,1,0
"10559","Male","British Columbia","Bachelor's Degree",65,"Liberal Party","61-80",1,0,0
"10560","Male","Ontario","Bachelor's Degree",20,"NDP","0-20",0,0,1
"10561","Female","British Columbia","College",73,"Other Party","61-80",0,0,0
"10562","Male","Quebec","Highschool",67,"Conservative Party","61-80",0,1,0
"10563","Male","Ontario","College",75,"Liberal Party","61-80",1,0,0
"10564","Female","Quebec","Highschool",41,"NDP","41-60",0,0,1
"10565","Female","Saskatchewan","Highschool",63,"Conservative Party","61-80",0,1,0
"10566","Male","Quebec","Highschool",77,"Bloc Quebecois","61-80",0,0,0
"10567","Male","Ontario","Bachelor's Degree",60,"Liberal Party","41-60",1,0,0
"10568","Male","Quebec","College",67,"Liberal Party","61-80",1,0,0
"10569","Male","Ontario","Highschool",59,"Other Party","41-60",0,0,0
"10570","Female","Alberta","Highschool",32,"Conservative Party","21-40",0,1,0
"10571","Female","Ontario","Bachelor's Degree",51,"Liberal Party","41-60",1,0,0
"10572","Male","Ontario","Above Bachelor's",67,"Green Party","61-80",0,0,0
"10573","Female","Quebec","Bachelor's Degree",52,"Liberal Party","41-60",1,0,0
"10574","Male","Alberta","Highschool",55,"Conservative Party","41-60",0,1,0
"10575","Male","Saskatchewan","Above Bachelor's",23,"Liberal Party","21-40",1,0,0
"10576","Female","Alberta","College",52,"Conservative Party","41-60",0,1,0
"10577","Male","Saskatchewan","Highschool",62,"Conservative Party","61-80",0,1,0
"10578","Female","Ontario","College",59,"Conservative Party","41-60",0,1,0
"10579","Male","Quebec","Highschool",83,"Liberal Party","81+",1,0,0
"10580","Male","Ontario","Highschool",39,"Liberal Party","21-40",1,0,0
"10581","Male","Alberta","Bachelor's Degree",53,"Conservative Party","41-60",0,1,0
"10582","Female","British Columbia","College",48,"Other Party","41-60",0,0,0
"10583","Female","Ontario","Bachelor's Degree",33,"Liberal Party","21-40",1,0,0
"10584","Male","Ontario","Above Bachelor's",54,"Liberal Party","41-60",1,0,0
"10585","Male","Manitoba","Bachelor's Degree",50,"Liberal Party","41-60",1,0,0
"10586","Male","Manitoba","Highschool",79,"Conservative Party","61-80",0,1,0
"10587","Female","Alberta","Less than highschool",61,"Liberal Party","61-80",1,0,0
"10588","Male","Quebec","Bachelor's Degree",52,"Other Party","41-60",0,0,0
"10589","Male","Prince Edward Island","Above Bachelor's",23,"Liberal Party","21-40",1,0,0
"10590","Female","Ontario","Less than highschool",77,"Other Party","61-80",0,0,0
"10591","Male","British Columbia","Bachelor's Degree",60,"Liberal Party","41-60",1,0,0
"10592","Male","Ontario","Above Bachelor's",63,"Conservative Party","61-80",0,1,0
"10593","Male","Quebec","Bachelor's Degree",72,"Other Party","61-80",0,0,0
"10594","Female","Alberta","Highschool",78,"Conservative Party","61-80",0,1,0
"10595","Male","Quebec","College",20,"Liberal Party","0-20",1,0,0
"10596","Female","British Columbia","Above Bachelor's",44,"Conservative Party","41-60",0,1,0
"10597","Male","Ontario","Bachelor's Degree",35,"Liberal Party","21-40",1,0,0
"10598","Female","Quebec","Highschool",57,"Other Party","41-60",0,0,0
"10599","Male","Ontario","Highschool",38,"Conservative Party","21-40",0,1,0
"10600","Male","Manitoba","Bachelor's Degree",44,"Conservative Party","41-60",0,1,0
"10601","Female","Alberta","Above Bachelor's",46,"Other Party","41-60",0,0,0
"10602","Male","Ontario","College",71,"Liberal Party","61-80",1,0,0
"10603","Male","British Columbia","Highschool",81,"Conservative Party","81+",0,1,0
"10604","Female","Quebec","College",42,"Bloc Quebecois","41-60",0,0,0
"10605","Female","Quebec","Highschool",48,"Bloc Quebecois","41-60",0,0,0
"10606","Male","Quebec","Highschool",60,"Bloc Quebecois","41-60",0,0,0
"10607","Female","Prince Edward Island","College",40,"Other Party","21-40",0,0,0
"10608","Male","Alberta","College",40,"Conservative Party","21-40",0,1,0
"10609","Male","Ontario","College",82,"Conservative Party","81+",0,1,0
"10610","Female","Ontario","Highschool",59,"Other Party","41-60",0,0,0
"10611","Male","Quebec","Highschool",66,"Other Party","61-80",0,0,0
"10612","Male","Quebec","Bachelor's Degree",68,"Other Party","61-80",0,0,0
"10613","Female","Ontario","Bachelor's Degree",42,"NDP","41-60",0,0,1
"10614","Male","Alberta","Above Bachelor's",63,"Liberal Party","61-80",1,0,0
"10615","Female","Alberta","Bachelor's Degree",33,"Liberal Party","21-40",1,0,0
"10616","Male","Saskatchewan","Highschool",57,"Conservative Party","41-60",0,1,0
"10617","Male","Ontario","Bachelor's Degree",85,"Other Party","81+",0,0,0
"10618","Female","British Columbia","Highschool",81,"Other Party","81+",0,0,0
"10619","Male","Nova Scotia","Bachelor's Degree",27,"Liberal Party","21-40",1,0,0
"10620","Male","Manitoba","Bachelor's Degree",45,"Liberal Party","41-60",1,0,0
"10621","Male","Quebec","Highschool",76,"Conservative Party","61-80",0,1,0
"10622","Male","Ontario","Less than highschool",70,"Conservative Party","61-80",0,1,0
"10623","Male","Ontario","College",68,"Other Party","61-80",0,0,0
"10624","Female","Ontario","Less than highschool",44,"Liberal Party","41-60",1,0,0
"10625","Female","Alberta","College",44,"Conservative Party","41-60",0,1,0
"10626","Male","Ontario","Bachelor's Degree",49,"Other Party","41-60",0,0,0
"10627","Male","Ontario","Above Bachelor's",67,"Liberal Party","61-80",1,0,0
"10628","Male","Ontario","Bachelor's Degree",64,"Conservative Party","61-80",0,1,0
"10629","Male","Ontario","College",54,"Conservative Party","41-60",0,1,0
"10630","Female","Ontario","Highschool",59,"Conservative Party","41-60",0,1,0
"10631","Male","Quebec","Bachelor's Degree",75,"Bloc Quebecois","61-80",0,0,0
"10632","Male","Ontario","Highschool",75,"Liberal Party","61-80",1,0,0
"10633","Male","Ontario","Highschool",72,"Other Party","61-80",0,0,0
"10634","Male","Ontario","Highschool",68,"Other Party","61-80",0,0,0
"10635","Male","Ontario","Bachelor's Degree",58,"Other Party","41-60",0,0,0
"10636","Female","Ontario","College",57,"NDP","41-60",0,0,1
"10637","Female","Alberta","College",43,"Other Party","41-60",0,0,0
"10638","Male","Ontario","Less than highschool",65,"Conservative Party","61-80",0,1,0
"10639","Male","Quebec","College",77,"Bloc Quebecois","61-80",0,0,0
"10640","Male","Quebec","Less than highschool",75,"Conservative Party","61-80",0,1,0
"10641","Female","Quebec","Highschool",60,"Other Party","41-60",0,0,0
"10642","Female","Ontario","Bachelor's Degree",77,"Liberal Party","61-80",1,0,0
"10643","Male","Quebec","College",73,"Bloc Quebecois","61-80",0,0,0
"10644","Male","Manitoba","Highschool",68,"Liberal Party","61-80",1,0,0
"10645","Male","Quebec","Highschool",56,"Conservative Party","41-60",0,1,0
"10646","Female","Ontario","College",64,"Liberal Party","61-80",1,0,0
"10647","Male","Quebec","College",59,"Conservative Party","41-60",0,1,0
"10648","Male","Quebec","Above Bachelor's",70,"Green Party","61-80",0,0,0
"10649","Female","Alberta","College",34,"Conservative Party","21-40",0,1,0
"10650","Male","Ontario","Above Bachelor's",53,"Conservative Party","41-60",0,1,0
"10651","Male","Alberta","College",61,"Conservative Party","61-80",0,1,0
"10652","Male","Ontario","Bachelor's Degree",88,"Conservative Party","81+",0,1,0
"10653","Male","Ontario","Above Bachelor's",73,"Conservative Party","61-80",0,1,0
"10654","Male","Saskatchewan","Highschool",42,"NDP","41-60",0,0,1
"10655","Female","Ontario","Less than highschool",69,"Green Party","61-80",0,0,0
"10656","Male","Ontario","Less than highschool",73,"Conservative Party","61-80",0,1,0
"10657","Male","Ontario","College",25,"Conservative Party","21-40",0,1,0
"10658","Male","Ontario","Highschool",75,"Liberal Party","61-80",1,0,0
"10659","Female","Quebec","College",41,"Liberal Party","41-60",1,0,0
"10660","Male","British Columbia","Bachelor's Degree",69,"Conservative Party","61-80",0,1,0
"10661","Female","Manitoba","Highschool",65,"Liberal Party","61-80",1,0,0
"10662","Female","Ontario","Bachelor's Degree",30,"Liberal Party","21-40",1,0,0
"10663","Female","British Columbia","Above Bachelor's",69,"Conservative Party","61-80",0,1,0
"10664","Male","British Columbia","Bachelor's Degree",63,"Liberal Party","61-80",1,0,0
"10665","Female","Saskatchewan","Highschool",62,"Other Party","61-80",0,0,0
"10666","Male","Alberta","Highschool",59,"Conservative Party","41-60",0,1,0
"10667","Male","Ontario","Bachelor's Degree",73,"Other Party","61-80",0,0,0
"10668","Male","Ontario","Above Bachelor's",74,"Conservative Party","61-80",0,1,0
"10669","Male","Ontario","Less than highschool",56,"Other Party","41-60",0,0,0
"10670","Female","Ontario","Bachelor's Degree",32,"Other Party","21-40",0,0,0
"10671","Female","Newfoundland and Labrador","Bachelor's Degree",22,"Liberal Party","21-40",1,0,0
"10672","Female","Ontario","College",42,"Liberal Party","41-60",1,0,0
"10673","Female","Ontario","Bachelor's Degree",47,"Green Party","41-60",0,0,0
"10674","Female","Quebec","Highschool",53,"Bloc Quebecois","41-60",0,0,0
"10675","Male","Ontario","Highschool",19,"Conservative Party","0-20",0,1,0
"10676","Female","Ontario","Bachelor's Degree",54,"NDP","41-60",0,0,1
"10677","Female","Ontario","Bachelor's Degree",31,"NDP","21-40",0,0,1
"10678","Male","Manitoba","Highschool",35,"Liberal Party","21-40",1,0,0
"10679","Female","Quebec","Highschool",66,"Other Party","61-80",0,0,0
"10680","Male","Ontario","Highschool",70,"Other Party","61-80",0,0,0
"10681","Male","Alberta","Above Bachelor's",40,"Green Party","21-40",0,0,0
"10682","Female","Quebec","College",68,"Other Party","61-80",0,0,0
"10683","Female","Nova Scotia","College",61,"NDP","61-80",0,0,1
"10684","Male","British Columbia","Highschool",48,"Conservative Party","41-60",0,1,0
"10685","Male","British Columbia","Highschool",18,"NDP","0-20",0,0,1
"10686","Female","Ontario","College",67,"Conservative Party","61-80",0,1,0
"10687","Male","Ontario","Above Bachelor's",56,"Liberal Party","41-60",1,0,0
"10688","Female","Alberta","Bachelor's Degree",26,"Conservative Party","21-40",0,1,0
"10689","Male","British Columbia","Highschool",71,"Conservative Party","61-80",0,1,0
"10690","Female","Quebec","College",56,"Liberal Party","41-60",1,0,0
"10691","Female","Alberta","Bachelor's Degree",45,"Conservative Party","41-60",0,1,0
"10692","Female","Ontario","Above Bachelor's",80,"Other Party","61-80",0,0,0
"10693","Female","British Columbia","College",60,"Liberal Party","41-60",1,0,0
"10694","Male","Quebec","Highschool",31,"Bloc Quebecois","21-40",0,0,0
"10695","Female","Quebec","Above Bachelor's",27,"Green Party","21-40",0,0,0
"10696","Female","British Columbia","Highschool",65,"Other Party","61-80",0,0,0
"10697","Male","Ontario","Bachelor's Degree",59,"Liberal Party","41-60",1,0,0
"10698","Male","Ontario","College",55,"Conservative Party","41-60",0,1,0
"10699","Male","New Brunswick","Bachelor's Degree",46,"Conservative Party","41-60",0,1,0
"10700","Female","Quebec","Above Bachelor's",39,"Liberal Party","21-40",1,0,0
"10701","Female","Nova Scotia","Above Bachelor's",62,"Other Party","61-80",0,0,0
"10702","Female","Alberta","College",30,"Conservative Party","21-40",0,1,0
"10703","Male","Quebec","Bachelor's Degree",44,"Green Party","41-60",0,0,0
"10704","Female","British Columbia","Above Bachelor's",33,"Liberal Party","21-40",1,0,0
"10705","Female","Quebec","Above Bachelor's",31,"Liberal Party","21-40",1,0,0
"10706","Female","Alberta","Bachelor's Degree",40,"Conservative Party","21-40",0,1,0
"10707","Female","Quebec","Less than highschool",25,"Liberal Party","21-40",1,0,0
"10708","Female","British Columbia","Above Bachelor's",24,"NDP","21-40",0,0,1
"10709","Female","Yukon","College",43,"Conservative Party","41-60",0,1,0
